,artist_id,name,num_albums,num_buyers,num_buys,tags,num_recorded_sales,num_recorded_sales_by_related
52,52,Alder Deep,2,38,65,"'experimental', 'atmospheric', 'cave music', 'dark ambient', 'drone', 'dungeon noise', 'dungeon synth', 'gloom noise', 'power electronics', 'subterranean''experimental', 'atmospheric', 'cave music', 'drone', 'dungeon noise', 'dungeon synth', 'gloom noise', 'goblincore', 'power electronics', 'subterranean'",29.0,162
53,53,Alec Holowka,9,2674,6635,"'soundtrack', 'indie game music''soundtrack', 'indie game music''soundtrack', 'game music', 'indie game music', 'soundtrack', 'video game music''soundtrack', 'indie game music''soundtrack', 'indie game music''soundtrack', 'indie game music''soundtrack', 'indie game music''electronic', 'soundtrack', 'towerfall', 'vancouver', 'indie game music', 'soundtracks', 'vgm', 'video game music''soundtrack', 'towerfall', 'indie game music''soundtrack', 'indie game music'",47.0,2449
54,54,Alenda,4,3,9,"'black metal', 'depressive black metal', 'metal', 'ambient', 'dark ambient', 'drone', 'grindcore', 'melodic''ambient', 'black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore', 'vocal harmonies''black metal', 'depressive black metal', 'metal', 'ambient', 'drone ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore'",0.0,87
55,55,Alex G,9,1807,3455,"'pop', 'rugrats', 'shit''pop', 'fuck', 'philadelphia', 'shit''pop''pop''pop', 'shit''pop', 'acoustic', 'philadelphia', 'shit''pop''pop', 'shit''pop', 'ass', 'dr seuss'",21.0,1629
56,56,Alex_Palmtree,1,3,3,"'experimental', 'ambient', 'drunk', 'late night lofi', 'liquor store', 'lofi', 'mallsoft', 'vaporwave'",0.0,44
57,57,Alexander Rosetti,1,2398,2398,"'soundtrack', 'experimental', 'frogs', 'music', 'orchestral', 'ribbit', 'various artists', 'webcomic'",0.0,331
58,58,Alexandr Vaan Jo,1,33,66,"'tech house', 'techno'",0.0,381
59,59,Alfa Mist,2,620,675,"'hip-hop/rap', 'jazz', 'soul', 'hiphop', 'jazz''alternative', 'hip-hop/rap', 'jazz', 'soul', 'hiphop', 'jazz'",37.0,682
60,60,Alix Perez,2,253,528,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",2.0,342
61,61,Alkalino,380,1697,19957,"'disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electro', 'electronic', 'funk', 'house', 'italo', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno', '\u202aalkalino', '\u202adisco\u202c', '\u202aelectronic', '\u202c rework', '\u202c \u202amunich', '\u202c \u202ahouse', '\u202c \u202atechno', '\u202c \u202a\u200efunk', '\u202c \u202a\u200esoul''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno''disco', 'electronic', 'funk', 'house', 'soul', 'techno'",66.0,784
